valid_time_ist,period,avg_ghi,ALLSKY_SFC_SW_DWN,pred_residual,Bias_Corrected_GHI,GHI_clear,avg_tmp,avg_ugrd,avg_vgrd,avg_lcdc,avg_tcdc,Day_Ahead_Forecast,2hr_ahead_forecast
2025-06-14 08:30:00+05:30,morning,346.71249771118164,426.95,121.64423226118114,468.3567299723628,484.9232344943973,299.8375,9.005,4.33,17.9125,88.425,434.5924956530743,446.8901557215708
2025-06-14 09:30:00+05:30,morning,466.6124973297119,603.0,156.22602842077688,622.8385257504888,688.6065369245332,300.7,9.3475,3.89375,43.0375,98.625,547.3020125573723,552.7397552712591
2025-06-14 10:30:00+05:30,noon,547.8175048828125,564.83,112.55447406212862,660.3719789449411,843.2619792439227,301.825,9.46875,3.30375,49.1375,99.7625,601.7632065936571,608.2881384522332
2025-06-14 11:30:00+05:30,noon,646.0400009155273,658.03,92.58466414905402,738.6246650645813,936.2040553276784,302.9375,9.905,3.27625,50.5875,99.5875,668.2510425242125,674.4147567040228
2025-06-14 12:30:00+05:30,noon,733.5474967956543,513.65,-83.4313460206939,650.1161507749604,960.3097933471538,303.9,10.1075,2.78125,70.6875,98.7125,680.6946208978517,585.6062798101568
2025-06-14 13:30:00+05:30,noon,746.4874954223633,413.58,-145.54155379880507,600.9459416235582,913.7776504577112,304.4125,10.44,3.28,61.3875,94.4875,631.3788347377817,555.3526432469484
2025-06-14 14:30:00+05:30,evening,506.7925033569336,425.12,-120.9208436331436,385.87165972379,800.1092719653521,303.7875,10.26625,4.2075,80.7,99.2625,450.2666057212171,376.4699018006952
2025-06-14 15:30:00+05:30,evening,454.48749923706055,233.9,-179.6925262127589,274.7949730243016,628.1505105299849,303.4875,10.685,3.79375,73.575,99.5875,364.8717516268451,263.3192513283191
2025-06-14 16:30:00+05:30,evening,344.87000274658203,138.35,-156.90017037476343,187.9698323718186,412.6142855554573,302.8125,10.66375,4.07875,54.2125,100.0125,214.2025920835193,169.02092272223774
2025-06-14 17:30:00+05:30,evening,164.1975040435791,42.85,-106.53608814833984,57.66141589523927,178.52474866150774,301.85,10.8525,3.90125,62.4125,98.1875,75.76298964303085,54.85695701960626
2025-06-15 06:30:00+05:30,morning,40.48749995231629,109.05,57.827324445429696,98.31482439774598,40.37029026676158,297.575,7.99625,3.64875,50.4,97.2625,105.95511757770323,
2025-06-15 07:30:00+05:30,morning,162.22500133514404,257.15,86.91143942455398,249.136440759698,251.6348102607816,298.3,8.835,3.90375,16.875,99.9875,259.1169703494457,
2025-06-15 08:30:00+05:30,morning,330.852502822876,408.42,135.04292271888465,465.89542554176063,483.6661963154696,299.2875,10.48125,3.72,18.975,97.425,421.577170866976,447.37560297757153
2025-06-15 09:30:00+05:30,morning,479.4100074768066,494.67,109.5396608349774,588.949668311784,687.351467557777,300.225,11.005,3.745,29.95,99.025,538.9784610528175,531.2673862887095
2025-06-15 10:30:00+05:30,noon,656.8175048828125,517.58,-8.320210904122169,648.4972939786903,842.107501110834,301.475,11.1425,3.47875,52.675,99.175,634.4286970693032,608.2116386545358
2025-06-15 11:30:00+05:30,noon,549.8950042724609,522.85,46.14262489497021,596.0376291674312,935.2271061018748,301.2875,10.975,3.70375,64.225,100.0,590.8688179669377,602.8241232306758
2025-06-15 12:30:00+05:30,noon,469.2750015258789,442.27,80.13964979971463,549.4146513255936,959.5690825190898,301.0875,10.76625,3.26125,64.0625,100.0,546.8489759922782,536.4595791370651
2025-06-15 13:30:00+05:30,noon,317.3224973678589,293.52,163.81207998273942,481.1345773505983,913.3130194086172,300.5875,10.37875,4.3075,66.9875,100.0,437.5663319879407,477.8567354082632
2025-06-15 14:30:00+05:30,evening,212.97250270843503,349.15,106.20782502009828,319.1803277285333,799.9406093082389,299.8625,11.25,3.345,58.1,99.925,378.0265164971354,326.38643646479267
2025-06-15 15:30:00+05:30,evening,173.1424994468689,287.15,8.572821108309517,181.7153205551784,628.2770473836292,299.5375,11.34875,3.75125,36.1,99.675,238.0005186880432,194.615166147056
2025-06-15 16:30:00+05:30,evening,91.6525013446808,171.15,-2.305680380531161,89.34682096414964,413.012508456341,299.15,10.2775,4.02125,60.375,99.525,126.90071230459483,90.96680101756476
2025-06-15 17:30:00+05:30,evening,37.51750028133392,61.92,5.415803239789851,42.933303521123776,179.12107780393185,298.1875,10.32,3.9625,62.675,99.15,38.111570924128586,36.74297752777378
2025-06-16 06:30:00+05:30,morning,29.672500133514404,107.05,68.102825882771,97.7753260162854,39.87358598819237,296.5875,8.175,4.44375,13.925,94.1375,97.4789435370334,
2025-06-16 07:30:00+05:30,morning,101.54500198364258,254.0,149.85049343397753,251.3954954176201,250.7470434172297,297.0875,8.85125,4.385,15.125,94.9375,225.58142187310813,
2025-06-16 08:30:00+05:30,morning,153.6024968624115,425.48,263.38766201803827,416.99015888044977,482.7014192501312,297.6,9.00125,4.2225,34.7375,100.0125,314.1364142071353,412.9348842498315
2025-06-16 09:30:00+05:30,morning,185.51500129699707,518.97,353.9661384227745,539.4811397197716,686.427368101889,298.325,10.28875,3.6675,31.4125,94.5125,422.0067074627923,483.9253143467432
2025-06-16 10:30:00+05:30,noon,267.0675001144409,550.9,332.7810568329718,599.8485569474127,841.3080869420519,299.3625,10.97875,4.05375,48.3,99.9625,446.9400031272645,563.534774286778
2025-06-16 11:30:00+05:30,noon,382.879994392395,579.45,210.7202927596797,593.6002871520748,934.6190962542514,300.2375,12.13375,3.44875,30.2,100.0875,482.2751533851625,579.237912389019
